offset,table,text_en,speaker
STR_INGAME_DIALOGS_AC_TOWN_GUARDIAN_WEST_1_1,texts_INGAME_DIALOGS,Welcome to Hafin.,
STR_INGAME_DIALOGS_AP_DADELM_DESERTER_1_1,texts_INGAME_DIALOGS,"Hey, hey! Lower that sword!",
STR_INGAME_DIALOGS_AP_DADELM_DESERTER_1_2,texts_INGAME_DIALOGS,Not all of us are crazy enough to carry on following Galath.,
STR_INGAME_DIALOGS_AC_TOWN_KID_LEFT_1_1,texts_INGAME_DIALOGS,This is so much fun!,
STR_INGAME_DIALOGS_AC_BALOF_JUNIOR_1_1,texts_INGAME_DIALOGS,Woohoo!,
STR_INGAME_DIALOGS_AC_TOWN_KID_RIGHT_1_1,texts_INGAME_DIALOGS,So cool!,
STR_INGAME_DIALOGS_AC_WINDRY_1_1,texts_INGAME_DIALOGS,Are you the soldier my husband talks so much about?,
STR_INGAME_DIALOGS_AC_WINDRY_1_2,texts_INGAME_DIALOGS,I hope my husband isn't getting you into trouble.,
STR_INGAME_DIALOGS_AC_WINDRY_1_3,texts_INGAME_DIALOGS,"He just can't stay still and always gets into trouble, you know?",
STR_INGAME_DIALOGS_AC_MARQUISE_1_1,texts_INGAME_DIALOGS,I hate your wars. The city is always full of soldiers.,
STR_INGAME_DIALOGS_AC_MARQUISE_1_2,texts_INGAME_DIALOGS,"Try to behave, okay?",
STR_INGAME_DIALOGS_AC_BEGGAR_1_1,texts_INGAME_DIALOGS,"The afterlife can be hard, too...",
STR_INGAME_DIALOGS_AC_BEGGAR_1_2,texts_INGAME_DIALOGS,Anything you carry will do for me.,
STR_INGAME_DIALOGS_AC_TOWN_BLAB_MAN_1_1,texts_INGAME_DIALOGS,You can find the best vegetables in Hafin at this market.,
STR_INGAME_DIALOGS_AC_TOWN_FAT_WOMAN_1_1,texts_INGAME_DIALOGS,I just can't make up my mind.,
STR_INGAME_DIALOGS_AC_TOWN_SLIM_MAN_1_1,texts_INGAME_DIALOGS,Can we go now?,
STR_INGAME_DIALOGS_AC_GARDENER_1_1,texts_INGAME_DIALOGS,This city is so crowded lately! It's like a garden full of flowers.,
STR_INGAME_DIALOGS_AC_FARMER_1_1,texts_INGAME_DIALOGS,"If you'd like to be my assistant, give me a hand with this. Otherwise, don't distract me.",
STR_INGAME_DIALOGS_AC_SCHOLAR_1_1,texts_INGAME_DIALOGS,There's almost too much information in there.,
STR_INGAME_DIALOGS_AC_SCHOLAR_1_2,texts_INGAME_DIALOGS,I have to step out every now and then to clear my mind and gather my strength before going back inside.,
STR_INGAME_DIALOGS_AC_TOWN_WIZARD_1_1,texts_INGAME_DIALOGS,I wonder when Captain Sirfiel plans to get out of there.,
STR_INGAME_DIALOGS_AC_TOWN_WIZARD_1_2,texts_INGAME_DIALOGS,Just because I'm a sorcerer doesn't mean I'm interested in all those stories.,
STR_INGAME_DIALOGS_AC_TOWN_NUN_1_1,texts_INGAME_DIALOGS,That cannon is an insult to the Gods.,
STR_INGAME_DIALOGS_AC_TOWN_NUN_1_2,texts_INGAME_DIALOGS,No one should question the grace we have been blessed with.,
STR_INGAME_DIALOGS_AC_TOWN_GUARDIAN_EAST_1_1,texts_INGAME_DIALOGS,Try not to stray too far. No one knows for sure what dangers lurk outside Hafin.,
STR_INGAME_DIALOGS_AC_JAPAN_ELF_1_1,texts_INGAME_DIALOGS,What to do with all the time in the world...?,
STR_INGAME_DIALOGS_AC_FAUNO_1_1,texts_INGAME_DIALOGS,The eternal city... I've made it at last.,
STR_INGAME_DIALOGS_AP_CROMAMINION_3_4,texts_INGAME_DIALOGS,Human.,
STR_INGAME_DIALOGS_AF_CROMAMINION_3_1,texts_INGAME_DIALOGS,Horse.,
STR_INGAME_DIALOGS_SIGN_PLAINS_3_1,texts_INGAME_DIALOGS,"WEST – Hafin
EAST – Hel Swamp",
STR_INGAME_DIALOGS_SIGN_PLAINS_2_6,texts_INGAME_DIALOGS,WEST – Tempes Mines,
STR_INGAME_DIALOGS_TOMBSTONE_FIRETEMPLE_8_1,texts_INGAME_DIALOGS,“In light and dark our path doth go. Your fate is met with stars aglow.”,
STR_INGAME_DIALOGS_AC_WELCOME_BALOF_1_1,texts_INGAME_DIALOGS,I'll have it ready for next week.,
STR_INGAME_DIALOGS_AC_WELCOME_BALOF_2_1,texts_INGAME_DIALOGS,You'll recognise it!,
STR_INGAME_DIALOGS_AF_CROMAMINION_4_1,texts_INGAME_DIALOGS,Electric orb.,
STR_INGAME_DIALOGS_PLAINS3_EUDER_1_1,texts_INGAME_DIALOGS,Aaah!!!,
STR_INGAME_DIALOGS_AAF_GARTUA_1_1,texts_INGAME_DIALOGS,"Would you hurry up, please?!",
STR_INGAME_DIALOGS_SL_WL_13_STEP1,texts_INGAME_DIALOGS,"Don't worry, I'll handle the door.",
STR_INGAME_DIALOGS_SL_WL_13_STEP2,texts_INGAME_DIALOGS,After you.,
STR_INGAME_DIALOGS_SL_WL_13_STEP3,texts_INGAME_DIALOGS,Clumsy?! Get them!,
STR_INGAME_DIALOGS_SL_WL_13_STEP4,texts_INGAME_DIALOGS,I'll deal with that door.,
STR_INGAME_DIALOGS_SL_WL_13_STEP5,texts_INGAME_DIALOGS,Come here.,
STR_INGAME_DIALOGS_SL_WL_13_STEP6,texts_INGAME_DIALOGS,There has to be something we can use to open this door.,
STR_INGAME_DIALOGS_SL_WL_13_STEP7,texts_INGAME_DIALOGS,"Come here, I'll open the door for you.",
STR_INGAME_DIALOGS_SL_WL_13_STEP8,texts_INGAME_DIALOGS,Wind!!!,
STR_INGAME_DIALOGS_SL_WL_13_STEP9,texts_INGAME_DIALOGS,Press the button.,
STR_INGAME_DIALOGS_SL_WL_14_STEP1,texts_INGAME_DIALOGS,I need you to open the way for me.,
STR_INGAME_DIALOGS_SL_WL_14_STEP2,texts_INGAME_DIALOGS,Good work!,
STR_INGAME_DIALOGS_SL_WL_14_STEP3,texts_INGAME_DIALOGS,Come over to the door.,
STR_INGAME_DIALOGS_SL_WL_14_STEP4,texts_INGAME_DIALOGS,It has to be around here somewhere...,
STR_INGAME_DIALOGS_SL_WL_14_STEP5,texts_INGAME_DIALOGS,Done. After you.,
STR_INGAME_DIALOGS_SL_WL_14_STEP6,texts_INGAME_DIALOGS,I hate those prawns...,
STR_INGAME_DIALOGS_SL_WL_14_STEP7,texts_INGAME_DIALOGS,Use that button.,
STR_INGAME_DIALOGS_SL_WL_14_STEP8,texts_INGAME_DIALOGS,Come over to the door.,
STR_INGAME_DIALOGS_SL_WL_14_STEP9,texts_INGAME_DIALOGS,Wind!!!,
STR_INGAME_DIALOGS_SW_02_BALOF_1,texts_INGAME_DIALOGS,You need to hit the switch.,
STR_INGAME_DIALOGS_TOWN_AC_MAKEREL_1,texts_INGAME_DIALOGS,Ruuun!,
STR_INGAME_DIALOGS_TOWN_UNDERBRIDGE_AC_BAYDRAL_1_1,texts_INGAME_DIALOGS,Litres per cubic metre...,
STR_INGAME_DIALOGS_TOWN_UNDERBRIDGE_AC_BAYDRAL_1_2,texts_INGAME_DIALOGS,Total dam capacity...,
STR_INGAME_DIALOGS_TOWN_UNDERBRIDGE_AC_BAYDRAL_1_3,texts_INGAME_DIALOGS,Structural mapping...,
STR_INGAME_DIALOGS_TOWN_UNDERBRIDGE_AP_BAYDRAL_1_1,texts_INGAME_DIALOGS,Tunnel diameter...,
STR_INGAME_DIALOGS_TOWN_UNDERBRIDGE_AP_BAYDRAL_1_2,texts_INGAME_DIALOGS,Environmental humidification...,
STR_INGAME_DIALOGS_TOWN_UNDERBRIDGE_AP_BAYDRAL_1_3,texts_INGAME_DIALOGS,Probability of success...,
STR_INGAME_DIALOGS_DC_MIRROR_COMMON_1_1,texts_INGAME_DIALOGS,"The mirror reflects not the outside, but that which resides within.",
STR_INGAME_DIALOGS_DC_MIRROR_DARK_LANCE_1_1,texts_INGAME_DIALOGS,Isn't it incredible... what we can do in this place...?,
STR_INGAME_DIALOGS_DC_MIRROR_DARK_AXE_1_1,texts_INGAME_DIALOGS,"You adapt... You have that instinct, just as we do...",
STR_INGAME_DIALOGS_DC_MIRROR_DARK_CLAW_1_1,texts_INGAME_DIALOGS,Was it you... or me...?,
STR_INGAME_DIALOGS_DC_MIRROR_DARK_WHIP_1_1,texts_INGAME_DIALOGS,If you hadn't been so meddling... I wasn't going to let you go alone...,
STR_INGAME_DIALOGS_DC_MIRROR_DARK_RAZOR_1_5,texts_INGAME_DIALOGS,Did it really have to end like this...?,
STR_INGAME_DIALOGS_DC_CHALICEOFFATE_1_1,texts_INGAME_DIALOGS,"You will not find your path within this flame, it does not belong to you.",
STR_INGAME_DIALOGS_DC_CHALICEOFFATE_1_2,texts_INGAME_DIALOGS,Face yourself and find the flame that will reveal your fate.,
STR_INGAME_DIALOGS_DC_CHALICEOFFATE_1_3,texts_INGAME_DIALOGS,"Your flame is as clear as your determination. Go forth, adventurer.",
STR_INGAME_DIALOGS_SIGN_FOREST_1_1,texts_INGAME_DIALOGS,Hafin Dam this way,
STR_INGAME_DIALOGS_REDMINERAL_EXAMINE,texts_INGAME_DIALOGS,The remains of the Dark Warrior's axe,
STR_INGAME_DIALOGS_AC_FINSE_HOUSE_DOOR_1_1,texts_INGAME_DIALOGS,It's closed,
STR_INGAME_DIALOGS_SIGN_GARDENCLOSED_1_1,texts_INGAME_DIALOGS,Closed for lunch,
STR_INGAME_DIALOGS_BACKCRYSTAL_SLOTS_EMPTY_1_1,texts_INGAME_DIALOGS,It won't work without space crystals,
STR_INGAME_DIALOGS_SOLDIER3_PLAINS_1_1,texts_INGAME_DIALOGS,"Hmmm... I can do it, it's not that high.",
STR_INGAME_DIALOGS_SOLDIER4_PLAINS_1_1,texts_INGAME_DIALOGS,Better plan your jumps if you don't want to fall down 'ere like me. Takin' a leap right at the last second might just do it.,
STR_INGAME_DIALOGS_SOLDIER5_PLAINS_1_1,texts_INGAME_DIALOGS,The drop from these platforms doesn't seem too steep. Shouldn't be hard to climb up and down 'em.,
STR_INGAME_DIALOGS_SOLDIER6_PLAINS_1_1,texts_INGAME_DIALOGS,"Climbing down, jumpin', blockin'... What's all this then? Some sorta testin' ground?",
STR_INGAME_NOTE_BRIGARD_DIARY,texts_INGAME_DIALOGS,"Day 12.

This world challenges the foundations each and every one of our religions is based on, and not just that: Our way of looking at life will never be the same again.
Was it the will of the Gods that brought us here? If true, then I reject it. If I must choose between them and my kingdom, I will accept any punishment they deem fit for me.
Riva... How I long to see you again and tell you everything about the great beyond.

Day 26.

I haven't stopped searching for the reason why we were so snatched away taken from our lives in Zarga. I've thought of a thousand theories but, at the end of it all, I always come back to the same point.
Arkzel isn't here with us. Perhaps it's a little too soon to point fingers at a friend.
May the Gods forgive me if my dark suspicions eclipse my confidence.

Day 33.

Being infected by that parasite has changed me, there is no doubt about it.
The feeling of suffocation gives way to defeat and submission. It plays with you, leaving you lucid one moment and in a blind fog the next, manipulating your actions and thoughts. There's a strange sensation of power. It awakens abilities in you that you didn't even think were possible and exploits your potential. Experiencing that has made me go back to thinking about Arkzel again. If that parasite brought out that much power in me... What could it do to someone like him? Was the earthquake just a coincidence? The more I think about it, the closer I get to believing it wasn't.
I hope you're alright, old friend.",
STR_INGAME_NOTE_FIRETEMPLE,texts_INGAME_DIALOGS,"If you've found this, my unknown friend, I want you to read my last words. I won't lie to you, they're out of desperation – the very same sensation you'll soon feel if you venture further into the darkness of this cave.

Such a bleak way to go. I've spent most of my second life trying to find a way to break into the mythical Fire Temple. Bewildered by these markings, I was far from noticing that countless creatures had closed in behind me and blocked my way out.

Once I realised my grave mistake, I ran faster and faster, and further and further inside. I've survived long enough to figure out that <color=CHA>these creatures are vulnerable when exposed to light</color>. However, when in the shadows, the darkness they've become so accustomed to over the years fuels their violent frenzy, rendering them an unstoppable threat.

This is my last torch. The blanket of light that protects me slowly fades while I watch the eyes around me, peering in eagerly, glowing more and more intensely, waiting for my flame's final sigh.

-Jonein.V-",
STR_INGAME_NOTE_DRAGONCASTLE,texts_INGAME_DIALOGS,"A thousand titans were struck down before Beigon had selected new protectors to test potential Einherjars. I do wonder how many dragons will have to perish before the Guardian relieves them of this macabre fate.

I understand that his motives are pure, but I only see cruelty in using the lives of these noble creature as a final test.
I am aware that the protector creature's purpose is to repel travellers, but it is quite clear that anyone who comes this far is unlikely to turn back in a hurry.
Tomorrow I shall set out on a long journey in search of creatures more deserving of serving in this manner. Such is my pact with Beigon. They shall be strong and terrifying, as is his wish, but also contemptible enough that their lives will not be worth missing.

-The Beast Tamer-",
STR_INGAME_DIALOGS_NEED_MORE_CRYSTALS,texts_INGAME_DIALOGS,The reflections will stop without more Space Crystals.,
SIDE_DIALOG_UPGRADE_BEDS_1,texts_SIDE_DIALOGS,Is it weird that I want to jump on the bed?,
SIDE_DIALOG_UPGRADE_BEDS_2,texts_SIDE_DIALOGS,"I look at these beds, and I wish I was a professional sleeper!",
SIDE_DIALOG_UPGRADE_BEDS_3,texts_SIDE_DIALOGS,That's it! I'm going back to bed!,
SIDE_DIALOG_UPGRADE_CARPETS_1,texts_SIDE_DIALOGS,"Lovely carpets! Can I take one home, please?",
SIDE_DIALOG_UPGRADE_CARPETS_2,texts_SIDE_DIALOGS,"What does the carpet say to the floor? Don't worry, I've got you covered!",
SIDE_DIALOG_UPGRADE_CARPETS_3,texts_SIDE_DIALOGS,These carpets really bring the room together nicely!,
SIDE_DIALOG_UPGRADE_FURNITURE_1,texts_SIDE_DIALOGS,Beautiful furniture!,
SIDE_DIALOG_UPGRADE_FURNITURE_2,texts_SIDE_DIALOGS,The guests will love the new furniture!,
SIDE_DIALOG_UPGRADE_FURNITURE_3,texts_SIDE_DIALOGS,This furniture is exactly what we needed! Good job!,
SIDE_DIALOG_UPGRADE_PIANOS_1,texts_SIDE_DIALOGS,I wonder if we'll get any famous musicians on the ship someday...,
SIDE_DIALOG_UPGRADE_PIANOS_2,texts_SIDE_DIALOGS,I've always wanted to play the piano. Maybe I can sneak in and play for a while?,
SIDE_DIALOG_UPGRADE_PIANOS_3,texts_SIDE_DIALOGS,This has to be the prettiest piano I've ever seen!,
SIDE_DIALOG_UPGRADE_BATHROOM_1,texts_SIDE_DIALOGS,Nice bathroom design!,
SIDE_DIALOG_UPGRADE_BATHROOM_2,texts_SIDE_DIALOGS,It looks awesome!,
SIDE_DIALOG_UPGRADE_BATHROOM_3,texts_SIDE_DIALOGS,I like the bathroom's new look!,
SIDE_DIALOG_UPGRADE_WALL_1,texts_SIDE_DIALOGS,Wow! Amazing room design!,
SIDE_DIALOG_UPGRADE_WALL_2,texts_SIDE_DIALOGS,I like this room's makeover!,
SIDE_DIALOG_UPGRADE_WALL_3,texts_SIDE_DIALOGS,The new walls and the floor are such a good match!,
SIDE_DIALOG_UPGRADE_TV_1,texts_SIDE_DIALOGS,Cool TV! I love it!,
SIDE_DIALOG_UPGRADE_TV_2,texts_SIDE_DIALOGS,Makes me want to watch my favorite TV show!,
SIDE_DIALOG_UPGRADE_TV_3,texts_SIDE_DIALOGS,Wow! This is better than my TV!,
SIDE_DIALOG_UPGRADE_ROOM_JACUZZI_1,texts_SIDE_DIALOGS,Incredible hot tub!,
SIDE_DIALOG_UPGRADE_ROOM_JACUZZI_2,texts_SIDE_DIALOGS,I need to take a dip!,
SIDE_DIALOG_UPGRADE_ROOM_JACUZZI_3,texts_SIDE_DIALOGS,I love this hot tub!,
SIDE_DIALOG_UPGRADE_ROOM_PLANTS_1,texts_SIDE_DIALOGS,Lovely plants! They're perfect for this room!,
SIDE_DIALOG_UPGRADE_ROOM_PLANTS_2,texts_SIDE_DIALOGS,Great plants! I like them!,
SIDE_DIALOG_UPGRADE_ROOM_PLANTS_3,texts_SIDE_DIALOGS,Fantastic! These plants are perfect for this room.,
SIDE_DIALOG_UPGRADE_ROOM_DECKCHAIRS_1,texts_SIDE_DIALOGS,What a perfect design!,
SIDE_DIALOG_UPGRADE_ROOM_DECKCHAIRS_2,texts_SIDE_DIALOGS,I want to lie on these deck chairs forever!,
SIDE_DIALOG_UPGRADE_ROOM_DECKCHAIRS_3,texts_SIDE_DIALOGS,The chairs suit this balcony perfectly!,
SIDE_DIALOG_UPGRADE_ROOM_PARASOL_1,texts_SIDE_DIALOGS,The parasols look lovely!,
SIDE_DIALOG_UPGRADE_ROOM_PARASOL_2,texts_SIDE_DIALOGS,Perfect combination of deck chairs and parasols!,
SIDE_DIALOG_UPGRADE_ROOM_PARASOL_3,texts_SIDE_DIALOGS,I love this parasol design!,
SIDE_DIALOG_GENERIC_TV_1,texts_SIDE_DIALOGS,Wow! That's my favorite TV show!,
SIDE_DIALOG_GENERIC_TV_2,texts_SIDE_DIALOGS,"It's the ""Love Boat""  show! Great!",
SIDE_DIALOG_GENERIC_TV_3,texts_SIDE_DIALOGS,Lots of TV channels! Perfect!,
SIDE_DIALOG_GENERIC_SOFA_1,texts_SIDE_DIALOGS,This sofa is super comfortable!,
SIDE_DIALOG_GENERIC_SOFA_2,texts_SIDE_DIALOGS,This sofa looks perfect for a nap!,
SIDE_DIALOG_GENERIC_SOFA_3,texts_SIDE_DIALOGS,Cool sofa design! I like it!,
SIDE_DIALOG_GENERIC_RAIL_1,texts_SIDE_DIALOGS,The ocean looks so pretty...,
SIDE_DIALOG_GENERIC_RAIL_2,texts_SIDE_DIALOGS,This boat is wonderful!,
SIDE_DIALOG_GENERIC_RAIL_3,texts_SIDE_DIALOGS,I love sailing around the world!,
SIDE_DIALOG_CUSTOMIZE_BEDS_1,texts_SIDE_DIALOGS,These beds are perfect! Good choice!,
SIDE_DIALOG_CUSTOMIZE_BEDS_2,texts_SIDE_DIALOGS,Such lovely beds! The snuggle is real!,
SIDE_DIALOG_CUSTOMIZE_BEDS_3,texts_SIDE_DIALOGS,I want to slip into these bed…so bedly!,
SIDE_DIALOG_CUSTOMIZE_CARPETS_1,texts_SIDE_DIALOGS,Wonderful carpets! What a classy job!,
SIDE_DIALOG_CUSTOMIZE_CARPETS_2,texts_SIDE_DIALOGS,I love these carpets! So fluffy and nice!,
SIDE_DIALOG_CUSTOMIZE_CARPETS_3,texts_SIDE_DIALOGS,What a classy job!,
SIDE_DIALOG_CUSTOMIZE_FURNITURE_1,texts_SIDE_DIALOGS,Good choice with the furniture!,
SIDE_DIALOG_CUSTOMIZE_FURNITURE_2,texts_SIDE_DIALOGS,"With furniture like this, all I want to do is…stay home!",
SIDE_DIALOG_CUSTOMIZE_FURNITURE_3,texts_SIDE_DIALOGS,I want the interior designer's number!,
SIDE_DIALOG_CUSTOMIZE_PIANOS_1,texts_SIDE_DIALOGS,This piano is amazing!,
SIDE_DIALOG_CUSTOMIZE_PIANOS_2,texts_SIDE_DIALOGS,Good job with the piano! It's awesome!,
SIDE_DIALOG_CUSTOMIZE_PIANOS_3,texts_SIDE_DIALOGS,"Aww, I wish I'd continued with my piano lessons! I wasn't half bad!",
SIDE_DIALOG_CUSTOMIZE_BATHROOM_1,texts_SIDE_DIALOGS,Excellent decision! Great design!,
SIDE_DIALOG_CUSTOMIZE_BATHROOM_2,texts_SIDE_DIALOGS,Perfect for our guests!,
SIDE_DIALOG_CUSTOMIZE_BATHROOM_3,texts_SIDE_DIALOGS,Nice! You have great taste!,
SIDE_DIALOG_CUSTOMIZE_WALL_1,texts_SIDE_DIALOGS,Wow! This looks awesome!,
SIDE_DIALOG_CUSTOMIZE_WALL_2,texts_SIDE_DIALOGS,What a lovely room design!,
SIDE_DIALOG_CUSTOMIZE_WALL_3,texts_SIDE_DIALOGS,I love it! It's perfect!,
SIDE_DIALOG_CUSTOMIZE_TV_1,texts_SIDE_DIALOGS,The TV set looks really nice!,
SIDE_DIALOG_CUSTOMIZE_TV_2,texts_SIDE_DIALOGS,Perfect TV for a night in…,
SIDE_DIALOG_CUSTOMIZE_TV_3,texts_SIDE_DIALOGS,I have the same model in my home.,
SIDE_DIALOG_CUSTOMIZE_ROOM_JACUZZI_1,texts_SIDE_DIALOGS,"Oh, a hot tub! What a good idea!",
SIDE_DIALOG_CUSTOMIZE_ROOM_JACUZZI_2,texts_SIDE_DIALOGS,Wow! What an elegant design!,
SIDE_DIALOG_CUSTOMIZE_ROOM_JACUZZI_3,texts_SIDE_DIALOGS,What a cool hot tub to have in a room!,
SIDE_DIALOG_CUSTOMIZE_ROOM_PLANTS_1,texts_SIDE_DIALOGS,Good choice!,
SIDE_DIALOG_CUSTOMIZE_ROOM_PLANTS_2,texts_SIDE_DIALOGS,These plants really cozy up the place!,
SIDE_DIALOG_CUSTOMIZE_ROOM_PLANTS_3,texts_SIDE_DIALOGS,These plants bring a lot of zen!,
SIDE_DIALOG_CUSTOMIZE_ROOM_DECKCHAIRS_1,texts_SIDE_DIALOGS,Looks comfortable!,
SIDE_DIALOG_CUSTOMIZE_ROOM_DECKCHAIRS_2,texts_SIDE_DIALOGS,I love this design!,
SIDE_DIALOG_CUSTOMIZE_ROOM_DECKCHAIRS_3,texts_SIDE_DIALOGS,Exactly! These deck chairs are perfect!,
SIDE_DIALOG_CUSTOMIZE_ROOM_PARASOL_1,texts_SIDE_DIALOGS,Perfect parasols for this balcony!,
SIDE_DIALOG_CUSTOMIZE_ROOM_PARASOL_2,texts_SIDE_DIALOGS,Good choice! Great parasol design.,
SIDE_DIALOG_CUSTOMIZE_ROOM_PARASOL_3,texts_SIDE_DIALOGS,Looks fantastic on this balcony!,
SIDE_DIALOG_UPGRADE_HAMMOCKS_1,texts_SIDE_DIALOGS,These new hammocks are so swanky! Well done!,
SIDE_DIALOG_UPGRADE_HAMMOCKS_2,texts_SIDE_DIALOGS,Everyone's going to love the new hammocks!,
SIDE_DIALOG_UPGRADE_HAMMOCKS_3,texts_SIDE_DIALOGS,These new hammocks are exactly what we needed! Well done!,
SIDE_DIALOG_UPGRADE_UMBRELLAS_1,texts_SIDE_DIALOGS,These new umbrellas are as pretty as a peacock!,
SIDE_DIALOG_UPGRADE_UMBRELLAS_2,texts_SIDE_DIALOGS,What comes up when the rain comes down? An umbrella! Ha!,
SIDE_DIALOG_UPGRADE_UMBRELLAS_3,texts_SIDE_DIALOGS,These umbrellas really make this area of the ship shine!,
SIDE_DIALOG_UPGRADE_PLANTS_1,texts_SIDE_DIALOGS,I love the new jungle feel!,
SIDE_DIALOG_UPGRADE_PLANTS_2,texts_SIDE_DIALOGS,These plants bring some extra life to the ship. I love it!,
SIDE_DIALOG_UPGRADE_PLANTS_3,texts_SIDE_DIALOGS,I think I'll just plant myself close to these plants!,
CH3_Pool_Floor_01,texts_SIDE_DIALOGS,Such a nice floor! It sparkles like a diamond!,
CH3_Pool_Floor_02,texts_SIDE_DIALOGS,"Oh, has the floor just been polished?",
CH3_Pool_Floor_03,texts_SIDE_DIALOGS,This floor sparkles like sea glass!,
CH3_DeckChairs_Right_01,texts_SIDE_DIALOGS,These chairs look real comfy!,
CH3_DeckChairs_Right_02,texts_SIDE_DIALOGS,Why don't I just take a seat?,
CH3_DeckChairs_Right_03,texts_SIDE_DIALOGS,"Oh, I might read a book in one of these chairs later on…",
CH3_DeckChairs_Left_01,texts_SIDE_DIALOGS,Lovely chairs!,
CH3_DeckChairs_Left_02,texts_SIDE_DIALOGS,"Ah, these chairs really make me want to lay back and relax!",
CH3_DeckChairs_Left_03,texts_SIDE_DIALOGS,"Oh, that's the perfect sunbathing spot!",
CH3_Minibar_01,texts_SIDE_DIALOGS,"Ah, I could really go for a fresh drink!",
CH3_Minibar_02,texts_SIDE_DIALOGS,"Hmm, so many drinks to choose from!",
CH3_Minibar_03,texts_SIDE_DIALOGS,Drinks by the pool! Sounds like a plan to me!,
CH3_Minibar_Full_01,texts_SIDE_DIALOGS,"Oh, wow, this pool bar looks amazing!",
CH3_Minibar_Full_02,texts_SIDE_DIALOGS,A sunny day and an ice tea! This is perfect!,
CH3_Minibar_Full_03,texts_SIDE_DIALOGS,They really did a good job with this pool bar!,
