offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD105.DAT:8:10,AREAD105.DAT,8,10,"[14][02][02]""What then do mortals[01]thinketh?""",36,[14][02]
AREAD105.DAT:8:11,AREAD105.DAT,8,11,"[14][84]D""Wha...[0B]You![02]What did you do!?""",35,[14][84]
AREAD105.DAT:8:12,AREAD105.DAT,8,12,"[14][84]D""What'd you do[01]to t'god o' the[01]mountain!?""",46,[14][84]
AREAD105.DAT:8:13,AREAD105.DAT,8,13,"[14][84]D""Normal folks don't[01]be going around,[02]doin' stuff like[01]that...[02]Who are ya? No--[01]what are ya?""",96,[14][84]
AREAD110.DAT:8:2,AREAD110.DAT,8,2,"[0C][02][14][80]@""What are we going to[01]do?[02]We can't go back,[01]and we can't go on,[01]either!""",78,
AREAD110.DAT:8:7,AREAD110.DAT,8,7,"[14][02][02]""Hmmm...You got a[01]point there...[02]Tell you what...[02]Seeing as you all[01]helped me out back[01]there,[02]I wanna try and[01]return the favor.""",132,[14][02]
AREAD110.DAT:8:8,AREAD110.DAT,8,8,"[14][80]@""...[0B]...""",13,[14][80]
AREAD110.DAT:8:9,AREAD110.DAT,8,9,"[14][02][02]""Lemme see...[02]Maybe...If you took[01]that road, you could[01]get past 'em...[02]Yeah, that's it![01]You can get to the[01]desert that way!""",128,[14][02]
AREAD110.DAT:8:10,AREAD110.DAT,8,10,"[14][C1]@""You mean...There's[01]another road!?""",39,[14][C1]
AREAD110.DAT:8:11,AREAD110.DAT,8,11,"[14][02][02]""Well, it's kinda[01]outta the way, but[01]if you head north,[02]go up to this big[01]town called [05][02]Chamba[06],[02]you can get to the[01]desert that way.""",137,[14][02]
AREAD110.DAT:8:12,AREAD110.DAT,8,12,"[14][C1]@""Really!? Oh, thank[01]you![02]That means I can get[01]back to where my[01]friend is waiting!""",86,[14][C1]
AREAD110.DAT:8:13,AREAD110.DAT,8,13,"[14][C1]@""We'll try that route[01]you mentioned. Thank[01]you again so much!""",66,[14][C1]
AREAD110.DAT:8:14,AREAD110.DAT,8,14,"[14][02][02]""No problem. Just[01]keep yer head low[02]and try not to get[01]caught, eh?""",71,[14][02]
AREAD110.DAT:8:15,AREAD110.DAT,8,15,"[14][02][02]""You should head for[01][05][02]Chamba[06]--[02]you can get to the[01]desert from there![02]If you don't hurry,[01]though,[02]them troops'll beat[01]you to it!""",134,[14][02]
AREAD110.DAT:8:16,AREAD110.DAT,8,16,"[0C][02][14][01][01]""[0A][02]kuwarakk""",18,
AREAD111.DAT:7:0,AREAD111.DAT,7,0,"[14][80]@""W...[0B]Well? How do[01]you like being so[01]high up?[02]Pretty scary, isn't[01]it? You can still[01]quit if you want to!""",109,[14][80]
AREAD111.DAT:7:1,AREAD111.DAT,7,1,"[14][80]@""W...[0B]Well? How do[01]you like being so[01]high up?[02]Pretty scary, isn't[01]it? You can still[01]quit if you want to!""",109,[14][80]
AREAD111.DAT:7:4,AREAD111.DAT,7,4,"[0C]!Dodge Iggy's attacks by[01]pressing the ~ button[01]to jump.[02]If you can knock him off[01]the mast, you win!",101,
AREAD111.DAT:7:6,AREAD111.DAT,7,6,"[14][82]B""How do you like the[01]feel of the ocean[01]breeze on your face?""",64,[14][82]
AREAD111.DAT:7:7,AREAD111.DAT,7,7,"[14][82]B""All right then,[01]what's our heading?""",41,[14][82]
AREAD111.DAT:7:9,AREAD111.DAT,7,9,"[14][82]B""The Western[01]Continent, eh?[02]Well, we can't take[01]you there directly[01]by ship.""",80,[14][82]
AREAD111.DAT:7:10,AREAD111.DAT,7,10,"[14][82]B""But we can take you[01]to one of the islands[01]close by.[02]I've heard you can[01]walk over the tidal[02]flats from there to[01]the mainland.[02]I don't know if it's[01]true or not, but you[02]should be able to[01]find some way there.",210,[14][82]
AREAD111.DAT:7:11,AREAD111.DAT,7,11,"[14][82]B""It'll take us a few[01]days to get there,[02]so sit back, relax[01]and enjoy the trip!""",83,[14][82]
AREAD111.DAT:7:12,AREAD111.DAT,7,12,"[14][80]@""All clear!""",16,[14][80]
AREAD111.DAT:7:13,AREAD111.DAT,7,13,"[14][01][01]""It sure feels good[01]to be out on the[01]ocean like this,[02]doesn't it, [04]",71,[14][01]
AREAD111.DAT:7:18,AREAD111.DAT,7,18,"[0C][05][14][04][05]""There's something[01]chasing after us...[02]It looks like it's[01]hitting the ship.""",82,
AREAD111.DAT:7:19,AREAD111.DAT,7,19,"[0C][04][14][82]B""A whale?...Dolphin?[02]No, it's too[01]small...[01]What is that!?""",64,
AREAD111.DAT:7:20,AREAD111.DAT,7,20,"[0C][05][14][05][06]""Ha ha ha ha![02]Did you think I was[01]going to give up that[01]easily!?[02]It takes more than[01]that to get rid of[01]Kahn!""",115,
AREAD111.DAT:7:21,AREAD111.DAT,7,21,"[0C][05][14][05][06]""You may have beaten[01]me before, but if you[02]think I'm the same[01]man you've fought[01]in the past,[02]you're in for a big[01]surprise![02]Hrraaaarrrrh![01]Defend yourselves!""",162,
AREAD111.DAT:7:22,AREAD111.DAT,7,22,"[0C][8B][14][05][06]""Waaaaah!""[13]0[0C][03][14]A",22,
AREAD111.DAT:7:24,AREAD111.DAT,7,24,"[0C][02][14][82]B""He came to us a[01]while back, saying he[02]wanted to learn how[01]to be a sailor...[02]But as you can see,[01]all he was interested[02]in was getting into[01]fights.""",153,
AREAD111.DAT:7:25,AREAD111.DAT,7,25,"[0C][02][14][82]B""Getting whalloped by[01]you is just what he[02]needed, if you ask[01]me.""",71,
AREAD111.DAT:7:26,AREAD111.DAT,7,26,"[0C][02][14][82]B""I wouldn't worry[01]about him...[02]One of the dolphins[01]will probably help[02]him and take him[01]back to town...""",109,
AREAD111.DAT:7:27,AREAD111.DAT,7,27,"And so, for some time after[01]that,",34,
AREAD111.DAT:7:28,AREAD111.DAT,7,28,our ocean voyage,17,
AREAD111.DAT:7:29,AREAD111.DAT,7,29,continued without incident.,28,
AREAD111.DAT:7:31,AREAD111.DAT,7,31,"[14][02][02]""I wish I could tell[01]you there's nothing[01]to worry about,[02]but the wind's[01]stopped.[02]It shouldn't have,[01]though...Not here.""",123,[14][02]
AREAD111.DAT:7:33,AREAD111.DAT,7,33,"[0C][02][14][C1]@""Zig! I can see an[01]island ahead!""",39,
AREAD111.DAT:7:34,AREAD111.DAT,7,34,"[0C][06][14][80]@""Island? You[01]mean...?""",28,
AREAD111.DAT:7:35,AREAD111.DAT,7,35,"[14][02][02]""Yep...It looks like[01]we ended up exactly[02]where we don't want[01]to be...[02]Blast! How could[01]I have let this[01]happen!?""",116,[14][02]
AREAD111.DAT:7:36,AREAD111.DAT,7,36,"[14][82][02]""We've come close to[01]an island called the[01][05][02]Island of Fire[06].[02]The sea around here[01]is said to be haunted[02]by some kind of[01]monster...""",134,[14][82]
AREAD111.DAT:7:37,AREAD111.DAT,7,37,"[14][80]@""They say there's a[01]powerful spirit that[01]lives on the island.[02]And it can make the[01]wind stop, or cause[01]tidal waves.[02]A lot of ships have[01]been lost here!""",155,[14][80]
AREAD111.DAT:7:38,AREAD111.DAT,7,38,"[14][02][02]""So, until the god of[01]the island changes[02]his mind and makes[01]the wind blow again,[01]we're stuck here.""",103,[14][02]
AREAD111.DAT:7:39,AREAD111.DAT,7,39,"[0C][06][14][C1]@""Spirit? God of the[01]island?[02]What do you think,[01][04]",54,
AREAD111.DAT:7:40,AREAD111.DAT,7,40,"[0C][06][14][C1]@""Excuse me, Zig?[02]Do you think we could[01]go to this island?""",64,
AREAD111.DAT:7:41,AREAD111.DAT,7,41,"[14][02][02]""Well, I don't see[01]why not, but are you[01]sure you want to?[02]I mean, you heard[01]what we said, right?[02]I don't think it's[01]exactly a safe place,[01]you know?""",152,[14][02]
AREAD111.DAT:7:42,AREAD111.DAT,7,42,"[14][02][02]""If you really want[01]to go, we can let you[01]use the dingy.[02]Iggy![01]You go with them and[01]row the boat!""",102,[14][02]
AREAD111.DAT:7:43,AREAD111.DAT,7,43,"[14][80]@""Come talk to me when[01]you're ready to go[01]to the island.[02]I'll get the dingy[01]out for you.""",92,[14][80]
AREAD111.DAT:7:44,AREAD111.DAT,7,44,"[14][03][04]""Avatar?[02]I don't sense[01]anything like[01]that...""[02][14][06][07]""Says Deis.""",65,[14][03]
AREAD111.DAT:7:45,AREAD111.DAT,7,45,"[14][02][02]""If you want to go[01]to the island, use[01]the dingy.[02]Iggy will row it for[01]you.""",79,[14][02]
AREAD111.DAT:7:48,AREAD111.DAT,7,48,"[0C][04][14][80]@""You can go ashore[01]from this cove.""",41,
AREAD111.DAT:7:49,AREAD111.DAT,7,49,"[0C][04][14][80]@""I'll wait here for[01]you.[02]Come back here when[01]you're ready to go[01]back to the ship.""",88,
AREAD111.DAT:7:53,AREAD111.DAT,7,53,"[14][80]@""Do you want to go[01]back to the Island of[01]Fire?""[12]",52,[14][80]
AREAD111.DAT:7:54,AREAD111.DAT,7,54,"[0C][05][14][07][08]""Humans bring[01]sacrifice for[01]god?""",39,
AREAD111.DAT:7:55,AREAD111.DAT,7,55,"[0C][06][14][88]A""Um...[0B]H-hello...[02]Are you, um, the Sea[01]Dragon?""",53,
AREAD111.DAT:7:56,AREAD111.DAT,7,56,"[0C][06][14][C5]@""Deis is wondering if[01]this is even one of[01]the Endless...""",63,
AREAD111.DAT:7:57,AREAD111.DAT,7,57,"[0C][06][14][03][04]""Nope...It's not one[01]of the Endless.[02]It doesn't have the[01]right feel to it.""[02][14][09][09]""Says Deis.""",97,
AREAD111.DAT:7:58,AREAD111.DAT,7,58,"[0C][05][14][07][08]""Hom? You no got[01]sacrifice?[02]You talk funny--you[01]make fun of me![02]Me kill humans!""",86,
AREAD111.DAT:7:59,AREAD111.DAT,7,59,"[0C][06][14][83][04]""When the power of[01]the Endless increases[01]in the world,[02]it begins to affect[01]creatures sensitive[02]to their aura,[01]like that one.[02]They absorb some of[01]that power, and think[01]themselves gods.""",190,
AREAD111.DAT:7:60,AREAD111.DAT,7,60,"[0C][06][14][83][04]""And since [04]",18,
AREAD111.DAT:7:61,AREAD111.DAT,7,61,It looks like it's just a[01]rock.,32,
AREAD111.DAT:7:62,AREAD111.DAT,7,62,"[14][C1]@""Looks like the[01]wind's picked up[01]again.""",44,[14][C1]
AREAD111.DAT:7:63,AREAD111.DAT,7,63,"[0C][05][14][C5]@""Deis says,""[02][14][83]D""Anything that gets[01]affected by the aura[01]of the Endless like[02]that thing back on[01]the island is nothing[01]but trouble!""",137,
AREAD111.DAT:7:65,AREAD111.DAT,7,65,"[14][03][04]""Even a simple rock[01]can gain sentience[01]and move around like[02]that if exposed to[01]the aura of the[01]Endless long enough.""[02][14]E",123,[14][03]
AREAD111.DAT:7:68,AREAD111.DAT,7,68,"[0C]!You win if you can push[01]Iggy off the mast before[01]time runs out.[02]Press the [7F] button to jump.[01]If you jump on his head, it[01]will stun him for a moment.[02]Use the [81] button to build[01]up speed to ram him![02]Do you want to read the[01]instructions again?[12][02][0C][82]Yes[01]No",251,
AREAD111.DAT:7:69,AREAD111.DAT,7,69,"[0C]!You win if you can push[01]Iggy off the mast before[01]time runs out.[02]Press the [7F] button to jump.[01]If you jump on his head, it[01]will stun him for a moment.[02]Use the [81] button to build[01]up speed to ram him![02]Do you want to read the[01]instructions again?[12][02][0C][82]Yes[01]No",251,
AREAD111.DAT:7:70,AREAD111.DAT,7,70,"[0C]!You win if you can push[01]Iggy off the mast before[01]time runs out.[02]Press the [7F] button to jump.[01]If you jump on his head, it[01]will stun him for a moment.[02]Use the [81] button to build[01]up speed to ram him![02]Do you want to read the[01]instructions again?[12][02][0C][82]Yes[01]No",251,
AREAD111.DAT:7:71,AREAD111.DAT,7,71,[0C]![10][02]        TIME BONUS![01]        [05][02][07],36,
AREAD111.DAT:7:77,AREAD111.DAT,7,77,"[14][08][01]""I can't believe how[01]salty this sea air[01]is![02]What I wouldn't give[01]for a nice hot bath!""",90,[14][08]
AREAD111.DAT:7:78,AREAD111.DAT,7,78,"[14][02][02]""We should see Lyp[01]anytime now!""",36,[14][02]
AREAD111.DAT:7:79,AREAD111.DAT,7,79,"They would lose their power,",29,
AREAD111.DAT:7:80,AREAD111.DAT,7,80,"They would lose their power,",29,
AREAD111.DAT:7:81,AREAD111.DAT,7,81,"They would lose their power,",29,
AREAD111.DAT:7:82,AREAD111.DAT,7,82,and live out their lives as[01]ordinary mortals.,46,
AREAD112.DAT:8:0,AREAD112.DAT,8,0,"[14][80]@""W...[0B]Well? How do[01]you like being so[01]high up?[02]Pretty scary, isn't[01]it? You can still[01]quit if you want to!""",109,[14][80]
AREAD112.DAT:8:1,AREAD112.DAT,8,1,"[14][80]@""W...[0B]Well? How do[01]you like being so[01]high up?[02]Pretty scary, isn't[01]it? You can still[01]quit if you want to!""",109,[14][80]
AREAD112.DAT:8:4,AREAD112.DAT,8,4,"[0C]!Dodge Iggy's attacks by[01]pressing the ~ button[01]to jump.[02]If you can knock him off[01]the mast, you win!",101,
AREAD112.DAT:8:6,AREAD112.DAT,8,6,"[14][82]B""How do you like the[01]feel of the ocean[01]breeze on your face?""",64,[14][82]
AREAD112.DAT:8:7,AREAD112.DAT,8,7,"[14][82]B""All right then,[01]what's our heading?""",41,[14][82]
AREAD112.DAT:8:9,AREAD112.DAT,8,9,"[14][82]B""The Western[01]Continent, eh?[02]Well, we can't take[01]you there directly[01]by ship.""",80,[14][82]
AREAD112.DAT:8:10,AREAD112.DAT,8,10,"[14][82]B""But we can take you[01]to one of the islands[01]close by.[02]I've heard you can[01]walk over the tidal[02]flats from there to[01]the mainland.[02]I don't know if it's[01]true or not, but you[02]should be able to[01]find some way there.",210,[14][82]
AREAD112.DAT:8:11,AREAD112.DAT,8,11,"[14][82]B""It'll take us a few[01]days to get there,[02]so sit back, relax[01]and enjoy the trip!""",83,[14][82]
AREAD112.DAT:8:12,AREAD112.DAT,8,12,"[14][80]@""All clear!""",16,[14][80]
AREAD112.DAT:8:13,AREAD112.DAT,8,13,"[14][01][01]""It sure feels good[01]to be out on the[01]ocean like this,[02]doesn't it, [04]",71,[14][01]
AREAD112.DAT:8:18,AREAD112.DAT,8,18,"[0C][05][14][04][05]""There's something[01]chasing after us...[02]It looks like it's[01]hitting the ship.""",82,
AREAD112.DAT:8:19,AREAD112.DAT,8,19,"[0C][04][14][82]B""A whale?...Dolphin?[02]No, it's too[01]small...[01]What is that!?""",64,
AREAD112.DAT:8:20,AREAD112.DAT,8,20,"[0C][05][14][05][06]""Ha ha ha ha![02]Did you think I was[01]going to give up that[01]easily!?[02]It takes more than[01]that to get rid of[01]Kahn!""",115,
AREAD112.DAT:8:21,AREAD112.DAT,8,21,"[0C][05][14][05][06]""You may have beaten[01]me before, but if you[02]think I'm the same[01]man you've fought[01]in the past,[02]you're in for a big[01]surprise![02]Hrraaaarrrrh![01]Defend yourselves!""",162,
AREAD112.DAT:8:22,AREAD112.DAT,8,22,"[0C][8B][14][05][06]""Waaaaah!""[13]0[0C][03][14]A",22,
AREAD112.DAT:8:24,AREAD112.DAT,8,24,"[0C][02][14][82]B""He came to us a[01]while back, saying he[02]wanted to learn how[01]to be a sailor...[02]But as you can see,[01]all he was interested[02]in was getting into[01]fights.""",153,
AREAD112.DAT:8:25,AREAD112.DAT,8,25,"[0C][02][14][82]B""Getting whalloped by[01]you is just what he[02]needed, if you ask[01]me.""",71,
AREAD112.DAT:8:26,AREAD112.DAT,8,26,"[0C][02][14][82]B""I wouldn't worry[01]about him...[02]One of the dolphins[01]will probably help[02]him and take him[01]back to town...""",109,
AREAD112.DAT:8:27,AREAD112.DAT,8,27,"And so, for some time after[01]that,",34,
AREAD112.DAT:8:28,AREAD112.DAT,8,28,our ocean voyage,17,
AREAD112.DAT:8:29,AREAD112.DAT,8,29,continued without incident.,28,
AREAD112.DAT:8:31,AREAD112.DAT,8,31,"[14][02][02]""I wish I could tell[01]you there's nothing[01]to worry about,[02]but the wind's[01]stopped.[02]It shouldn't have,[01]though...Not here.""",123,[14][02]
AREAD112.DAT:8:33,AREAD112.DAT,8,33,"[0C][02][14][C1]@""Zig! I can see an[01]island ahead!""",39,
AREAD112.DAT:8:34,AREAD112.DAT,8,34,"[0C][06][14][80]@""Island? You[01]mean...?""",28,
AREAD112.DAT:8:35,AREAD112.DAT,8,35,"[14][02][02]""Yep...It looks like[01]we ended up exactly[02]where we don't want[01]to be...[02]Blast! How could[01]I have let this[01]happen!?""",116,[14][02]
AREAD112.DAT:8:36,AREAD112.DAT,8,36,"[14][82][02]""We've come close to[01]an island called the[01][05][02]Island of Fire[06].[02]The sea around here[01]is said to be haunted[02]by some kind of[01]monster...""",134,[14][82]
AREAD112.DAT:8:37,AREAD112.DAT,8,37,"[14][80]@""They say there's a[01]powerful spirit that[01]lives on the island.[02]And it can make the[01]wind stop, or cause[01]tidal waves.[02]A lot of ships have[01]been lost here!""",155,[14][80]
AREAD112.DAT:8:38,AREAD112.DAT,8,38,"[14][02][02]""So, until the god of[01]the island changes[02]his mind and makes[01]the wind blow again,[01]we're stuck here.""",103,[14][02]
AREAD112.DAT:8:39,AREAD112.DAT,8,39,"[0C][06][14][C1]@""Spirit? God of the[01]island?[02]What do you think,[01][04]",54,
AREAD112.DAT:8:40,AREAD112.DAT,8,40,"[0C][06][14][C1]@""Excuse me, Zig?[02]Do you think we could[01]go to this island?""",64,
AREAD112.DAT:8:41,AREAD112.DAT,8,41,"[14][02][02]""Well, I don't see[01]why not, but are you[01]sure you want to?[02]I mean, you heard[01]what we said, right?[02]I don't think it's[01]exactly a safe place,[01]you know?""",152,[14][02]
AREAD112.DAT:8:42,AREAD112.DAT,8,42,"[14][02][02]""If you really want[01]to go, we can let you[01]use the dingy.[02]Iggy![01]You go with them and[01]row the boat!""",102,[14][02]
AREAD112.DAT:8:43,AREAD112.DAT,8,43,"[14][80]@""Come talk to me when[01]you're ready to go[01]to the island.[02]I'll get the dingy[01]out for you.""",92,[14][80]
AREAD112.DAT:8:44,AREAD112.DAT,8,44,"[14][03][04]""Avatar?[02]I don't sense[01]anything like[01]that...""[02][14][06][07]""Says Deis.""",65,[14][03]
AREAD112.DAT:8:45,AREAD112.DAT,8,45,"[14][02][02]""If you want to go[01]to the island, use[01]the dingy.[02]Iggy will row it for[01]you.""",79,[14][02]
AREAD112.DAT:8:48,AREAD112.DAT,8,48,"[0C][04][14][80]@""You can go ashore[01]from this cove.""",41,
AREAD112.DAT:8:49,AREAD112.DAT,8,49,"[0C][04][14][80]@""I'll wait here for[01]you.[02]Come back here when[01]you're ready to go[01]back to the ship.""",88,
AREAD112.DAT:8:53,AREAD112.DAT,8,53,"[14][80]@""Do you want to go[01]back to the Island of[01]Fire?""[12]",52,[14][80]
AREAD112.DAT:8:54,AREAD112.DAT,8,54,"[0C][05][14][07][08]""Humans bring[01]sacrifice for[01]god?""",39,
AREAD112.DAT:8:55,AREAD112.DAT,8,55,"[0C][06][14][88]A""Um...[0B]H-hello...[02]Are you, um, the Sea[01]Dragon?""",53,
AREAD112.DAT:8:56,AREAD112.DAT,8,56,"[0C][06][14][C5]@""Deis is wondering if[01]this is even one of[01]the Endless...""",63,
AREAD112.DAT:8:57,AREAD112.DAT,8,57,"[0C][06][14][03][04]""Nope...It's not one[01]of the Endless.[02]It doesn't have the[01]right feel to it.""[02][14][09][09]""Says Deis.""",97,
AREAD112.DAT:8:58,AREAD112.DAT,8,58,"[0C][05][14][07][08]""Hom? You no got[01]sacrifice?[02]You talk funny--you[01]make fun of me![02]Me kill humans!""",86,
AREAD112.DAT:8:59,AREAD112.DAT,8,59,"[0C][06][14][83][04]""When the power of[01]the Endless increases[01]in the world,[02]it begins to affect[01]creatures sensitive[02]to their aura,[01]like that one.[02]They absorb some of[01]that power, and think[01]themselves gods.""",190,
AREAD112.DAT:8:60,AREAD112.DAT,8,60,"[0C][06][14][83][04]""And since [04]",18,
AREAD112.DAT:8:61,AREAD112.DAT,8,61,It looks like it's just a[01]rock.,32,
AREAD112.DAT:8:62,AREAD112.DAT,8,62,"[14][C1]@""Looks like the[01]wind's picked up[01]again.""",44,[14][C1]
AREAD112.DAT:8:63,AREAD112.DAT,8,63,"[0C][05][14][C5]@""Deis says,""[02][14][83]D""Anything that gets[01]affected by the aura[01]of the Endless like[02]that thing back on[01]the island is nothing[01]but trouble!""",137,
AREAD112.DAT:8:65,AREAD112.DAT,8,65,"[14][03][04]""Even a simple rock[01]can gain sentience[01]and move around like[02]that if exposed to[01]the aura of the[01]Endless long enough.""[02][14]E",123,[14][03]
AREAD112.DAT:8:68,AREAD112.DAT,8,68,"[0C]!You win if you can push[01]Iggy off the mast before[01]time runs out.[02]Press the [7F] button to jump.[01]If you jump on his head, it[01]will stun him for a moment.[02]Use the [81] button to build[01]up speed to ram him![02]Do you want to read the[01]instructions again?[12][02][0C][82]Yes[01]No",251,
AREAD112.DAT:8:69,AREAD112.DAT,8,69,"[0C]!You win if you can push[01]Iggy off the mast before[01]time runs out.[02]Press the [7F] button to jump.[01]If you jump on his head, it[01]will stun him for a moment.[02]Use the [81] button to build[01]up speed to ram him![02]Do you want to read the[01]instructions again?[12][02][0C][82]Yes[01]No",251,
AREAD112.DAT:8:70,AREAD112.DAT,8,70,"[0C]!You win if you can push[01]Iggy off the mast before[01]time runs out.[02]Press the [7F] button to jump.[01]If you jump on his head, it[01]will stun him for a moment.[02]Use the [81] button to build[01]up speed to ram him![02]Do you want to read the[01]instructions again?[12][02][0C][82]Yes[01]No",251,
AREAD112.DAT:8:71,AREAD112.DAT,8,71,[0C]![10][02]        TIME BONUS![01]        [05][02][07],36,
AREAD112.DAT:8:77,AREAD112.DAT,8,77,"[14][08][01]""I can't believe how[01]salty this sea air[01]is![02]What I wouldn't give[01]for a nice hot bath!""",90,[14][08]
AREAD112.DAT:8:78,AREAD112.DAT,8,78,"[14][02][02]""We should see Lyp[01]anytime now!""",36,[14][02]
AREAD112.DAT:8:79,AREAD112.DAT,8,79,"They would lose their power,",29,
AREAD112.DAT:8:80,AREAD112.DAT,8,80,"They would lose their power,",29,
